group,date,net,long,short
Other Reportable,2013-04-23,25915,196031,170116
Other Reportable,2013-04-16,38504,189571,151067
Other Reportable,2013-04-09,43029,182275,139246
Other Reportable,2013-04-02,40725,188710,147985
Other Reportable,2013-03-26,46059,187304,141245
Other Reportable,2013-03-19,58095,187834,129739
Other Reportable,2013-03-12,56087,234300,178213
Other Reportable,2013-03-05,17515,202788,185273
Other Reportable,2013-02-26,-4034,181933,185967
Other Reportable,2013-02-19,-18543,168713,187256
Other Reportable,2013-02-12,-4774,174386,179160
Other Reportable,2013-02-05,16931,171281,154350
Other Reportable,2013-01-29,-115,166023,166138
Other Reportable,2013-01-22,8417,158460,150043
Other Reportable,2013-01-15,7675,158613,150938
Other Reportable,2013-01-08,25617,170211,144594
Other Reportable,2012-12-31,29385,155801,126416
Other Reportable,2012-12-24,27242,152985,125743
Other Reportable,2012-12-18,-8602,156130,164732
Other Reportable,2012-12-11,6513,167785,161272
Other Reportable,2012-12-04,-12359,159638,171997
Other Reportable,2012-11-27,-4376,160514,164890
Other Reportable,2012-11-20,7819,154313,146494
Other Reportable,2012-11-13,17639,157134,139495
Other Reportable,2012-11-06,-3091,139708,142799
Other Reportable,2012-10-30,-14437,132212,146649
Other Reportable,2012-10-23,2733,128920,126187
Other Reportable,2012-10-16,564,132755,132191
Other Reportable,2012-10-09,14516,134862,120346
Other Reportable,2012-10-02,-5733,132854,138587
Other Reportable,2012-09-25,-9471,137598,147069
Other Reportable,2012-09-18,-20680,168481,189161
Other Reportable,2012-09-11,-21801,167072,188873
Other Reportable,2012-09-04,-13551,163911,177462
Other Reportable,2012-08-28,-19307,164004,183311
Other Reportable,2012-08-21,-19171,172548,191719
Other Reportable,2012-08-14,9862,181584,171722
Other Reportable,2012-08-07,13545,181094,167549
Other Reportable,2012-07-31,-6237,152079,158316
Other Reportable,2012-07-24,10420,148679,138259
Other Reportable,2012-07-17,2483,140691,138208
Other Reportable,2012-07-10,14954,141475,126521
Other Reportable,2012-07-03,-16582,148586,165168
Other Reportable,2012-06-26,31148,146309,115161
Other Reportable,2012-06-19,18703,141138,122435
Other Reportable,2012-06-12,-29615,136955,166570
Other Reportable,2012-06-05,-54904,101121,156025
Other Reportable,2012-05-29,-55737,109902,165639
Other Reportable,2012-05-22,-31215,120041,151256
Other Reportable,2012-05-15,-6829,135714,142543
Other Reportable,2012-05-08,34681,163944,129263
Other Reportable,2012-05-01,-5024,150091,155115
Other Reportable,2012-04-24,2339,151321,148982
Other Reportable,2012-04-17,-13116,148829,161945
Other Reportable,2012-04-10,-11959,137388,149347
Other Reportable,2012-04-03,-40984,131258,172242
Other Reportable,2012-03-27,-34464,123636,158100
Other Reportable,2012-03-20,-26761,119221,145982
Other Reportable,2012-03-13,-9949,145776,155725
Other Reportable,2012-03-06,28937,150997,122060
Other Reportable,2012-02-28,-19292,130175,149467
Other Reportable,2012-02-21,-18200,128618,146818
Other Reportable,2012-02-14,-1905,141675,143580
Other Reportable,2012-02-07,17255,143292,126037
Other Reportable,2012-01-31,33702,146808,113106
Other Reportable,2012-01-24,13827,137975,124148
Other Reportable,2012-01-17,-1099,126235,127334
Other Reportable,2012-01-10,18121,134147,116026
Other Reportable,2012-01-03,11977,120567,108590
Other Reportable,2011-12-27,17747,112509,94762
Other Reportable,2011-12-20,11308,105189,93881
Other Reportable,2011-12-13,-77339,86347,163686
Other Reportable,2011-12-06,-77501,84980,162481
Other Reportable,2011-11-29,-65574,92533,158107
Other Reportable,2011-11-22,-99960,88222,188182
Other Reportable,2011-11-15,-122465,88789,211254
Other Reportable,2011-11-08,-110274,93745,204019
Other Reportable,2011-11-01,-104471,92340,196811
Other Reportable,2011-10-25,-123114,88599,211713
Other Reportable,2011-10-18,-129652,86338,215990
Other Reportable,2011-10-11,-109350,83135,192485
Other Reportable,2011-10-04,-106057,90387,196444
Other Reportable,2011-09-27,-133561,84461,218022
Other Reportable,2011-09-20,-104157,82488,186645
Other Reportable,2011-09-13,-223677,98002,321679
Other Reportable,2011-09-06,-232860,91285,324145
Other Reportable,2011-08-30,-213434,88020,301454
Other Reportable,2011-08-23,-202493,87623,290116
Other Reportable,2011-08-16,-137107,103685,240792
Other Reportable,2011-08-09,-124821,125945,250766
Other Reportable,2011-08-02,-79728,127318,207046
Other Reportable,2011-07-26,-138358,100197,238555
Other Reportable,2011-07-19,-138492,97141,235633
Other Reportable,2011-07-12,-128807,105172,233979
Other Reportable,2011-07-05,-129257,107145,236402
Other Reportable,2011-06-28,-93423,111691,205114
Other Reportable,2011-06-21,-90489,116136,206625
Other Reportable,2011-06-14,7591,136501,128910
Other Reportable,2011-06-07,17756,159812,142056
Other Reportable,2011-05-31,-17368,153382,170750
Other Reportable,2011-05-24,-6337,143905,150242
Other Reportable,2011-05-17,973,135437,134464
Other Reportable,2011-05-10,-30681,119788,150469
Other Reportable,2011-05-03,-28775,122482,151257
Other Reportable,2011-04-26,-10884,106552,117436
Other Reportable,2011-04-19,3675,103944,100269
Other Reportable,2011-04-12,4115,90689,86574
Other Reportable,2011-04-05,-15404,85273,100677
Other Reportable,2011-03-29,-20707,75461,96168
Other Reportable,2011-03-22,-2058,84125,86183
Other Reportable,2011-03-15,-40963,101462,142425
Other Reportable,2011-03-08,-53892,106723,160615
Other Reportable,2011-03-01,-25272,112615,137887
Other Reportable,2011-02-22,-79031,104920,183951
Other Reportable,2011-02-15,-34815,111485,146300
Other Reportable,2011-02-08,-48648,92185,140833
Other Reportable,2011-02-01,-41054,84003,125057
Other Reportable,2011-01-25,-30133,83020,113153
Other Reportable,2011-01-18,-11968,83744,95712
Other Reportable,2011-01-11,-15685,73499,89184
Other Reportable,2011-01-04,-21142,71378,92520
Other Reportable,2010-12-28,-2717,71301,74018
Other Reportable,2010-12-21,5508,71712,66204
Other Reportable,2010-12-14,-56128,75810,131938
Other Reportable,2010-12-07,-59415,67238,126653
Other Reportable,2010-11-30,-48328,61775,110103
Other Reportable,2010-11-23,-46763,62602,109365
Other Reportable,2010-11-16,-37135,67003,104138
Other Reportable,2010-11-09,-41931,72142,114073
Other Reportable,2010-11-02,-52707,63226,115933
Other Reportable,2010-10-26,-60697,50836,111533
Other Reportable,2010-10-19,-37568,53105,90673
Other Reportable,2010-10-12,-41274,53533,94807
Other Reportable,2010-10-05,-52097,47767,99864
Other Reportable,2010-09-28,-45235,39553,84788
Other Reportable,2010-09-21,-39933,37129,77062
Other Reportable,2010-09-14,-51103,82225,133328
Other Reportable,2010-09-07,-45648,80842,126490
Other Reportable,2010-08-31,-57964,82535,140499
Other Reportable,2010-08-24,-62843,72957,135800
Other Reportable,2010-08-17,-48486,64352,112838
Other Reportable,2010-08-10,-35162,59129,94291
Other Reportable,2010-08-03,-43816,48866,92682
Other Reportable,2010-07-27,-48919,40253,89172
Other Reportable,2010-07-20,-38572,48273,86845
Other Reportable,2010-07-13,-27139,49243,76382
Other Reportable,2010-07-06,-19572,48722,68294
Other Reportable,2010-06-29,-8864,42138,51002
Other Reportable,2010-06-22,-7459,38919,46378
Other Reportable,2010-06-15,-73263,32131,105394
Other Reportable,2010-06-08,-91081,42488,133569
Other Reportable,2010-06-01,-84585,37599,122184
Other Reportable,2010-05-25,-70266,41162,111428
Other Reportable,2010-05-18,-62972,39404,102376
Other Reportable,2010-05-11,-46936,47151,94087
Other Reportable,2010-05-04,-67282,40531,107813
Other Reportable,2010-04-27,-63982,44685,108667
Other Reportable,2010-04-20,-65476,37263,102739
Other Reportable,2010-04-13,-50053,34566,84619
Other Reportable,2010-04-06,-42039,33594,75633
Other Reportable,2010-03-30,-38151,30152,68303
Other Reportable,2010-03-23,-30423,34840,65263
Other Reportable,2010-03-16,-104029,29849,133878
Other Reportable,2010-03-09,-92085,32266,124351
Other Reportable,2010-03-02,-80337,42195,122532
Other Reportable,2010-02-23,-72866,38195,111061
Other Reportable,2010-02-16,-73137,31898,105035
Other Reportable,2010-02-09,-72218,32289,104507
Other Reportable,2010-02-02,-71851,34205,106056
Other Reportable,2010-01-26,-59590,34130,93720
Other Reportable,2010-01-19,-62121,32433,94554
Other Reportable,2010-01-12,-51094,33988,85082
Other Reportable,2010-01-05,-58599,24813,83412
Other Reportable,2009-12-29,-38095,35379,73474
Other Reportable,2009-12-22,-28940,40528,69468
Other Reportable,2009-12-15,-28937,40040,68977
Other Reportable,2009-12-08,-22827,39057,61884
Other Reportable,2009-12-01,-30873,35066,65939
Other Reportable,2009-11-24,-31031,32951,63982
Other Reportable,2009-11-17,-28942,33852,62794
Other Reportable,2009-11-09,-34103,33760,67863
Other Reportable,2009-11-03,-26486,33530,60016
Other Reportable,2009-10-27,-18407,49105,67512
Other Reportable,2009-10-20,-27333,37643,64976
Other Reportable,2009-10-13,-12410,43021,55431
Other Reportable,2009-10-06,-8894,45740,54634
Other Reportable,2009-09-29,-13197,41123,54320
Other Reportable,2009-09-22,1795,53372,51577
Other Reportable,2009-09-15,-14974,54042,69016
Other Reportable,2009-09-08,-51361,40523,91884
Other Reportable,2009-09-01,-49726,39580,89306
Other Reportable,2009-08-25,-42620,51029,93649
Other Reportable,2009-08-18,-46078,46875,92953
Other Reportable,2009-08-11,-47642,42662,90304
Other Reportable,2009-08-04,-56302,35191,91493
Other Reportable,2009-07-28,-31557,37986,69543
Other Reportable,2009-07-21,-28861,42283,71144
Other Reportable,2009-07-14,-29379,37512,66891
Other Reportable,2009-07-07,-24283,37982,62265
Other Reportable,2009-06-30,-23260,41807,65067
Other Reportable,2009-06-23,-26313,44586,70899
Other Reportable,2009-06-16,-27638,53035,80673
Other Reportable,2009-06-09,-22939,56044,78983
Other Reportable,2009-06-02,-41135,54282,95417
Other Reportable,2009-05-26,-46343,45973,92316
Other Reportable,2009-05-19,-44657,43268,87925
Other Reportable,2009-05-12,-40808,47951,88759
Other Reportable,2009-05-05,-58646,44747,103393
Other Reportable,2009-04-28,-54266,36963,91229
Other Reportable,2009-04-21,-31768,45122,76890
Other Reportable,2009-04-14,-38081,39091,77172
Other Reportable,2009-04-07,-33211,36023,69234
Other Reportable,2009-03-31,-27402,38584,65986
Other Reportable,2009-03-24,-29647,42472,72119
Other Reportable,2009-03-17,-26378,46936,73314
Other Reportable,2009-03-10,-19576,55761,75337
Other Reportable,2009-03-03,-316,67643,67959
Other Reportable,2009-02-24,-12658,62293,74951
Other Reportable,2009-02-17,-2816,60422,63238
Other Reportable,2009-02-10,8564,58450,49886
Other Reportable,2009-02-03,1870,53630,51760
Other Reportable,2009-01-27,4901,52998,48097
Other Reportable,2009-01-20,6058,62865,56807
Other Reportable,2009-01-13,29162,65856,36694
Other Reportable,2009-01-06,31064,63401,32337
Other Reportable,2008-12-30,45092,73878,28786
Other Reportable,2008-12-22,26206,69855,43649
Other Reportable,2008-12-16,-11183,53061,64244
Other Reportable,2008-12-09,-11316,54413,65729
Other Reportable,2008-12-02,-51308,73162,124470
Other Reportable,2008-11-25,-57162,72474,129636
Other Reportable,2008-11-18,-37894,69989,107883
Other Reportable,2008-11-11,-3712,75456,79168
Other Reportable,2008-11-04,-17707,67485,85192
Other Reportable,2008-10-28,-14710,67173,81883
Other Reportable,2008-10-21,-18456,74613,93069
Other Reportable,2008-10-14,-4058,75293,79351
Other Reportable,2008-10-07,11695,91678,79983
Other Reportable,2008-09-30,-8034,66661,74695
Other Reportable,2008-09-23,-23904,52072,75976
Other Reportable,2008-09-16,-26176,61180,87356
Other Reportable,2008-09-09,908,75020,74112
Other Reportable,2008-09-02,-43724,53861,97585
Other Reportable,2008-08-26,-41246,53405,94651
Other Reportable,2008-08-19,-27172,62082,89254
Other Reportable,2008-08-12,-23658,74181,97839
Other Reportable,2008-08-05,-28649,73108,101757
Other Reportable,2008-07-29,-32349,65281,97630
Other Reportable,2008-07-22,-24957,70958,95915
Other Reportable,2008-07-15,-28181,58023,86204
Other Reportable,2008-07-08,-28768,49345,78113
Other Reportable,2008-07-01,-30130,50959,81089
Other Reportable,2008-06-24,-62772,30123,92895
Other Reportable,2008-06-17,-73903,33136,107039
Other Reportable,2008-06-10,-89343,32591,121934
Other Reportable,2008-06-03,-82797,30326,113123
Other Reportable,2008-05-27,-95036,29210,124246
Other Reportable,2008-05-20,-100778,29311,130089
Other Reportable,2008-05-13,-110063,30304,140367
Other Reportable,2008-05-06,-116868,33228,150096
Other Reportable,2008-04-29,-118090,28533,146623
Other Reportable,2008-04-22,-107657,29125,136782
Other Reportable,2008-04-15,-90123,35599,125722
Other Reportable,2008-04-08,-99879,31646,131525
Other Reportable,2008-04-01,-91927,36309,128236
Other Reportable,2008-03-25,-76413,47408,123821
Other Reportable,2008-03-18,-68097,88880,156977
Other Reportable,2008-03-11,-86681,60476,147157
Other Reportable,2008-03-04,-106575,57883,164458
Other Reportable,2008-02-26,-98617,51248,149865
Other Reportable,2008-02-19,-98438,55361,153799
Other Reportable,2008-02-12,-90480,59443,149923
Other Reportable,2008-02-05,-80647,55777,136424
Other Reportable,2008-01-29,-61145,63735,124880
Other Reportable,2008-01-22,-47406,71906,119312
Other Reportable,2008-01-15,-53441,54378,107819
Other Reportable,2008-01-08,-56107,48335,104442
Other Reportable,2007-12-31,-104990,33104,138094
Other Reportable,2007-12-24,-101118,29613,130731
Other Reportable,2007-12-18,-155321,40191,195512
Other Reportable,2007-12-11,-150583,36946,187529
Other Reportable,2007-12-04,-131923,43147,175070
Other Reportable,2007-11-27,-112823,65873,178696
Other Reportable,2007-11-20,-111046,63099,174145
Other Reportable,2007-11-13,-96363,68428,164791
Other Reportable,2007-11-06,-137263,54199,191462
Other Reportable,2007-10-30,-113872,56937,170809
Other Reportable,2007-10-23,-107166,50801,157967
Other Reportable,2007-10-16,-109193,53972,163165
Other Reportable,2007-10-09,-92244,54321,146565
Other Reportable,2007-10-02,-84675,48640,133315
Other Reportable,2007-09-25,-73993,46793,120786
Other Reportable,2007-09-18,-108475,45401,153876
Other Reportable,2007-09-11,-91243,42982,134225
Other Reportable,2007-09-04,-70119,45118,115237
Other Reportable,2007-08-28,-49860,58882,108742
Other Reportable,2007-08-21,-57024,61285,118309
Other Reportable,2007-08-14,-51803,66945,118748
Other Reportable,2007-08-07,-88240,58776,147016
Other Reportable,2007-07-31,-99610,55880,155490
Other Reportable,2007-07-24,-89638,54311,143949
Other Reportable,2007-07-17,-85610,46926,132536
Other Reportable,2007-07-10,-94556,40642,135198
Other Reportable,2007-07-03,-70679,48874,119553
Other Reportable,2007-06-26,-64500,48651,113151
Other Reportable,2007-06-19,-76605,38330,114935
Other Reportable,2007-06-12,-137557,43914,181471
Other Reportable,2007-06-05,-159381,38116,197497
Other Reportable,2007-05-29,-160104,37653,197757
Other Reportable,2007-05-22,-161636,36677,198313
Other Reportable,2007-05-15,-156133,36713,192846
Other Reportable,2007-05-08,-152034,35656,187690
Other Reportable,2007-05-01,-142387,34062,176449
Other Reportable,2007-04-24,-155346,33406,188752
Other Reportable,2007-04-17,-138291,44407,182698
Other Reportable,2007-04-10,-118273,34831,153104
Other Reportable,2007-04-03,-108991,37191,146182
Other Reportable,2007-03-27,-81514,38446,119960
Other Reportable,2007-03-20,-77909,39653,117562
Other Reportable,2007-03-13,-48978,58869,107847
Other Reportable,2007-03-06,-61149,53950,115099
Other Reportable,2007-02-27,-65196,58699,123895
Other Reportable,2007-02-20,-102791,45440,148231
Other Reportable,2007-02-13,-86121,47062,133183
Other Reportable,2007-02-06,-90071,40324,130395
Other Reportable,2007-01-30,-68358,39313,107671
Other Reportable,2007-01-23,-62030,31810,93840
Other Reportable,2007-01-16,-61652,28931,90583
Other Reportable,2007-01-09,-36676,28681,65357
Other Reportable,2007-01-03,-26685,29135,55820
Other Reportable,2006-12-26,-25212,25893,51105
Other Reportable,2006-12-19,-25180,28001,53181
Other Reportable,2006-12-12,-92078,39888,131966
Other Reportable,2006-12-05,-92984,34046,127030
Other Reportable,2006-11-28,-79595,27921,107516
Other Reportable,2006-11-21,-85981,29462,115443
Other Reportable,2006-11-14,-89942,26048,115990
Other Reportable,2006-11-07,-87136,23638,110774
Other Reportable,2006-10-31,-69094,27270,96364
Other Reportable,2006-10-24,-67498,27959,95457
Other Reportable,2006-10-17,-65992,27248,93240
Other Reportable,2006-10-10,-62039,22383,84422
Other Reportable,2006-10-03,-47238,28223,75461
Other Reportable,2006-09-26,-31724,34376,66100
Other Reportable,2006-09-19,-21785,30536,52321
Other Reportable,2006-09-12,-26622,34693,61315
Other Reportable,2006-09-05,-43076,27833,70909
Other Reportable,2006-08-29,-21577,36547,58124
Other Reportable,2006-08-22,-33896,27070,60966
Other Reportable,2006-08-15,-26655,34513,61168
Other Reportable,2006-08-08,-15956,38556,54512
Other Reportable,2006-08-01,-26013,33562,59575
Other Reportable,2006-07-25,-19305,33831,53136
Other Reportable,2006-07-18,-8907,40165,49072
Other Reportable,2006-07-11,-16763,31196,47959
Other Reportable,2006-07-03,-15547,29448,44995
Other Reportable,2006-06-27,-2388,38501,40889
Other Reportable,2006-06-20,684,42580,41896
Other Reportable,2006-06-13,-28923,38496,67419
Leveraged Funds,2024-10-08,-409031,282269,691300
Leveraged Funds,2024-10-01,-402437,252411,654848
Leveraged Funds,2024-09-24,-414166,248935,663101
Leveraged Funds,2024-09-17,-459429,288545,747974
Leveraged Funds,2024-09-10,-329488,321266,650754
Leveraged Funds,2024-09-03,-361335,305648,666983
Leveraged Funds,2024-08-27,-449828,303409,753237
Leveraged Funds,2024-08-20,-484180,274187,758367
Leveraged Funds,2024-08-13,-382084,270186,652270
Leveraged Funds,2024-08-06,-292427,308316,600743
Leveraged Funds,2024-07-30,-337032,298127,635159
Leveraged Funds,2024-07-23,-374467,273937,648404
Leveraged Funds,2024-07-09,-457364,241043,698407
Leveraged Funds,2024-06-25,-428411,205744,634155
Leveraged Funds,2024-06-18,-534385,231858,766243
Leveraged Funds,2024-06-11,-508184,234150,742334
Leveraged Funds,2024-06-04,-482708,239232,721940
Leveraged Funds,2024-05-28,-494684,269178,763862
Leveraged Funds,2024-05-21,-470854,262726,733580
Leveraged Funds,2024-05-14,-442954,262772,705726
Leveraged Funds,2024-05-07,-391878,253513,645391
Leveraged Funds,2024-04-30,-308766,264241,573007
Leveraged Funds,2024-04-23,-327925,287500,615425
Leveraged Funds,2024-04-16,-340032,285787,625819
Leveraged Funds,2024-04-09,-451044,248932,699976
Leveraged Funds,2024-04-02,-475459,248592,724051
Leveraged Funds,2024-03-26,-550437,237261,787698
Leveraged Funds,2024-03-19,-504314,224431,728745
Leveraged Funds,2024-03-12,-573452,290567,864019
Leveraged Funds,2024-03-05,-492908,312816,805724
Leveraged Funds,2024-02-27,-511087,304879,815966
Leveraged Funds,2024-02-20,-496758,275268,772026
Leveraged Funds,2024-02-13,-458743,309115,767858
Leveraged Funds,2024-02-06,-480440,299251,779691
Leveraged Funds,2024-01-30,-482611,331539,814150
Leveraged Funds,2024-01-23,-447554,344715,792269
Leveraged Funds,2024-01-16,-354166,310542,664708
Leveraged Funds,2024-01-09,-394823,294514,689337
Leveraged Funds,2024-01-02,-479672,290568,770240
Leveraged Funds,2023-12-26,-467100,287885,754985
Leveraged Funds,2023-12-19,-422229,275923,698152
Leveraged Funds,2023-12-12,-431275,368532,799807
Leveraged Funds,2023-12-05,-411163,333577,744740
Leveraged Funds,2023-11-28,-336166,332920,669086
Leveraged Funds,2023-11-21,-339704,306759,646463
Leveraged Funds,2023-11-14,-302533,357796,660329
Leveraged Funds,2023-11-07,-276448,367726,644174
Leveraged Funds,2023-10-31,-257524,331585,589109
Leveraged Funds,2023-10-24,-247227,336571,583798
Leveraged Funds,2023-10-17,-306188,283001,589189
Leveraged Funds,2023-10-10,-342581,256885,599466
Leveraged Funds,2023-10-03,-354414,267820,622234
Leveraged Funds,2023-09-26,-390882,266822,657704
Leveraged Funds,2023-09-19,-399169,196673,595842
Leveraged Funds,2023-09-12,-339321,297559,636880
Leveraged Funds,2023-09-05,-421433,255872,677305
Leveraged Funds,2023-08-29,-451149,261006,712155
Leveraged Funds,2023-08-22,-440145,246791,686936
Leveraged Funds,2023-08-15,-401516,268887,670403
Leveraged Funds,2023-08-08,-420359,302958,723317
Leveraged Funds,2023-08-01,-458381,291541,749922
Leveraged Funds,2023-07-25,-446753,296848,743601
Leveraged Funds,2023-07-18,-401465,344917,746382
Leveraged Funds,2023-07-11,-346440,328588,675028
Leveraged Funds,2023-07-03,-320709,328045,648754
Leveraged Funds,2023-06-27,-351820,289229,641049
Leveraged Funds,2023-06-20,-410286,278168,688454
Leveraged Funds,2023-06-13,-572478,336461,908939
Leveraged Funds,2023-06-06,-608616,361332,969948
Leveraged Funds,2023-05-30,-575190,363404,938594
Leveraged Funds,2023-05-23,-555958,324157,880115
Leveraged Funds,2023-05-16,-533493,303336,836829
Leveraged Funds,2023-05-09,-552813,309884,862697
Leveraged Funds,2023-05-02,-507724,297660,805384
Leveraged Funds,2023-04-25,-521598,288838,810436
Leveraged Funds,2023-04-18,-587120,266362,853482
Leveraged Funds,2023-04-11,-572185,259365,831550
Leveraged Funds,2023-04-04,-622406,219841,842247
Leveraged Funds,2023-03-28,-509076,207134,716210
Leveraged Funds,2023-03-21,-521654,197175,718829
Leveraged Funds,2023-03-14,-291987,274076,566063
Leveraged Funds,2023-03-07,-365294,280212,645506
Leveraged Funds,2023-02-28,-352376,306921,659297
Leveraged Funds,2023-02-21,-422121,258981,681102
Leveraged Funds,2023-02-14,-489165,230737,719902
Leveraged Funds,2023-02-07,-464866,251659,716525
Leveraged Funds,2023-01-31,-464411,255390,719801
Leveraged Funds,2023-01-24,-441823,252801,694624
Leveraged Funds,2023-01-17,-447874,266225,714099
Leveraged Funds,2023-01-10,-366045,276490,642535
Leveraged Funds,2023-01-03,-319084,284765,603849
Leveraged Funds,2022-12-27,-307485,269448,576933
Leveraged Funds,2022-12-20,-263750,291017,554767
Leveraged Funds,2022-12-13,-538363,246523,784886
Leveraged Funds,2022-12-06,-509204,259351,768555
Leveraged Funds,2022-11-29,-490188,266178,756366
Leveraged Funds,2022-11-22,-515349,254603,769952
Leveraged Funds,2022-11-15,-568711,270594,839305
Leveraged Funds,2022-11-08,-461693,326775,788468
Leveraged Funds,2022-11-01,-453888,311587,765475
Leveraged Funds,2022-10-25,-517091,295374,812465
Leveraged Funds,2022-10-18,-482363,298547,780910
Leveraged Funds,2022-10-11,-424482,304376,728858
Leveraged Funds,2022-10-04,-421225,276432,697657
Leveraged Funds,2022-09-27,-393714,314168,707882
Leveraged Funds,2022-09-20,-467478,238616,706094
Leveraged Funds,2022-09-13,-637627,226212,863839
Leveraged Funds,2022-09-06,-553219,265666,818885
Leveraged Funds,2022-08-30,-587156,246170,833326
Leveraged Funds,2022-08-23,-625022,231616,856638
Leveraged Funds,2022-08-16,-744173,221081,965254
Leveraged Funds,2022-08-09,-636243,224908,861151
Leveraged Funds,2022-08-02,-610948,235414,846362
Leveraged Funds,2022-07-26,-554391,243588,797979
Leveraged Funds,2022-07-19,-511205,270300,781505
Leveraged Funds,2022-07-12,-474855,251191,726046
Leveraged Funds,2022-07-05,-422390,266738,689128
Leveraged Funds,2022-06-28,-360304,270592,630896
Leveraged Funds,2022-06-21,-280542,317836,598378
Leveraged Funds,2022-06-14,-280696,377405,658101
Leveraged Funds,2022-06-07,-375548,269876,645424
Leveraged Funds,2022-05-31,-335132,284161,619293
Leveraged Funds,2022-05-24,-243296,335644,578940
Leveraged Funds,2022-05-17,-182125,355958,538083
Leveraged Funds,2022-05-10,-75859,415469,491328
Leveraged Funds,2022-05-03,-172534,356462,528996
Leveraged Funds,2022-04-26,-104845,347904,452749
Leveraged Funds,2022-04-19,-221550,281882,503432
Leveraged Funds,2022-04-12,-210838,279644,490482
Leveraged Funds,2022-04-05,-395858,220830,616688
Leveraged Funds,2022-03-29,-435118,194981,630099
Leveraged Funds,2022-03-22,-399003,196120,595123
Leveraged Funds,2022-03-15,-94463,429220,523683
Leveraged Funds,2022-03-08,-7049,461865,468914
Leveraged Funds,2022-03-01,-61087,435045,496132
Leveraged Funds,2022-02-22,20447,456600,436153
Leveraged Funds,2022-02-15,-23726,424834,448560
Leveraged Funds,2022-02-08,16305,425869,409564
Leveraged Funds,2022-02-01,4620,421833,417213
Leveraged Funds,2022-01-25,98647,489793,391146
Leveraged Funds,2022-01-18,-57187,407517,464704
Leveraged Funds,2022-01-11,-93755,367832,461587
Leveraged Funds,2022-01-04,-151896,355308,507204
Leveraged Funds,2021-12-28,-140791,337957,478748
Leveraged Funds,2021-12-21,-48323,366651,414974
Leveraged Funds,2021-12-14,-6593,403427,410020
Leveraged Funds,2021-12-07,-27120,375780,402900
Leveraged Funds,2021-11-30,3233,412696,409463
Leveraged Funds,2021-11-23,-75511,339284,414795
Leveraged Funds,2021-11-16,-115879,343164,459043
Leveraged Funds,2021-11-09,-96131,363278,459409
Leveraged Funds,2021-11-02,-95922,376052,471974
Leveraged Funds,2021-10-26,-133817,350751,484568
