group,date,net,long,short
Producer/Merchant/Processor/User,2017-01-17,-75580,43649,119229
Producer/Merchant/Processor/User,2017-01-10,-72642,43180,115822
Producer/Merchant/Processor/User,2017-01-03,-72497,43350,115847
Producer/Merchant/Processor/User,2016-12-27,-73706,42681,116387
Producer/Merchant/Processor/User,2016-12-20,-77600,46577,124177
Producer/Merchant/Processor/User,2016-12-13,-78875,45402,124277
Producer/Merchant/Processor/User,2016-12-06,-80504,44073,124577
Producer/Merchant/Processor/User,2016-11-29,-87500,45512,133012
Producer/Merchant/Processor/User,2016-11-22,-94258,40093,134351
Producer/Merchant/Processor/User,2016-11-15,-100464,52885,153349
Producer/Merchant/Processor/User,2016-11-08,-129815,47836,177651
Producer/Merchant/Processor/User,2016-11-01,-126103,48219,174322
Producer/Merchant/Processor/User,2016-10-25,-111244,49841,161085
Producer/Merchant/Processor/User,2016-10-18,-105924,51176,157100
Producer/Merchant/Processor/User,2016-10-11,-113571,50037,163608
Producer/Merchant/Processor/User,2016-10-04,-128450,47511,175961
Producer/Merchant/Processor/User,2016-09-27,-152709,44192,196901
Producer/Merchant/Processor/User,2016-09-20,-140680,44466,185146
Producer/Merchant/Processor/User,2016-09-13,-151206,44269,195475
Producer/Merchant/Processor/User,2016-09-06,-156686,43402,200088
Producer/Merchant/Processor/User,2016-08-30,-138111,42724,180835
Producer/Merchant/Processor/User,2016-08-23,-143208,45366,188574
Producer/Merchant/Processor/User,2016-08-16,-143552,51605,195157
Producer/Merchant/Processor/User,2016-08-09,-140172,51333,191505
Producer/Merchant/Processor/User,2016-08-02,-150852,53142,203994
Producer/Merchant/Processor/User,2016-07-26,-138932,53671,192603
Producer/Merchant/Processor/User,2016-07-19,-140609,60775,201384
Producer/Merchant/Processor/User,2016-07-12,-147389,64745,212134
Producer/Merchant/Processor/User,2016-07-05,-155215,60261,215476
Producer/Merchant/Processor/User,2016-06-28,-155428,55887,211315
Producer/Merchant/Processor/User,2016-06-21,-152246,57019,209265
Producer/Merchant/Processor/User,2016-06-14,-154587,54225,208812
Producer/Merchant/Processor/User,2016-06-07,-125419,48637,174056
Producer/Merchant/Processor/User,2016-05-31,-98828,67775,166603
Producer/Merchant/Processor/User,2016-05-24,-103247,84991,188238
Producer/Merchant/Processor/User,2016-05-17,-157423,47045,204468
Producer/Merchant/Processor/User,2016-05-10,-165557,42489,208046
Producer/Merchant/Processor/User,2016-05-03,-177537,42019,219556
Producer/Merchant/Processor/User,2016-04-26,-151357,38337,189694
Producer/Merchant/Processor/User,2016-04-19,-153985,41210,195195
Producer/Merchant/Processor/User,2016-04-12,-151301,42799,194100
Producer/Merchant/Processor/User,2016-04-05,-134527,41806,176333
Producer/Merchant/Processor/User,2016-03-29,-131043,44424,175467
Producer/Merchant/Processor/User,2016-03-22,-138515,50050,188565
Producer/Merchant/Processor/User,2016-03-15,-132343,48612,180955
Producer/Merchant/Processor/User,2016-03-08,-135869,48437,184306
Producer/Merchant/Processor/User,2016-03-01,-120192,45063,165255
Producer/Merchant/Processor/User,2016-02-23,-113869,49967,163836
Producer/Merchant/Processor/User,2016-02-16,-94385,54640,149025
Producer/Merchant/Processor/User,2016-02-09,-76849,47549,124398
Producer/Merchant/Processor/User,2016-02-02,-59485,40376,99861
Producer/Merchant/Processor/User,2016-01-26,-53265,33062,86327
Producer/Merchant/Processor/User,2016-01-19,-47605,40595,88200
Producer/Merchant/Processor/User,2016-01-12,-50264,39420,89684
Producer/Merchant/Processor/User,2016-01-05,-44262,37261,81523
Producer/Merchant/Processor/User,2015-12-29,-43487,37361,80848
Producer/Merchant/Processor/User,2015-12-22,-54433,35050,89483
Producer/Merchant/Processor/User,2015-12-15,-41267,36924,78191
Producer/Merchant/Processor/User,2015-12-08,-38316,41605,79921
Producer/Merchant/Processor/User,2015-12-01,-33617,42857,76474
Producer/Merchant/Processor/User,2015-11-24,-43691,39338,83029
Producer/Merchant/Processor/User,2015-11-17,-51479,47499,98978
Producer/Merchant/Processor/User,2015-11-10,-67125,45742,112867
Producer/Merchant/Processor/User,2015-11-03,-91185,43728,134913
Producer/Merchant/Processor/User,2015-10-27,-109833,38976,148809
Producer/Merchant/Processor/User,2015-10-20,-110046,41278,151324
Producer/Merchant/Processor/User,2015-10-13,-86853,40980,127833
Producer/Merchant/Processor/User,2015-10-06,-71357,42850,114207
Producer/Merchant/Processor/User,2015-09-29,-65288,42024,107312
Producer/Merchant/Processor/User,2015-09-22,-56763,38829,95592
Producer/Merchant/Processor/User,2015-09-15,-43086,36839,79925
Producer/Merchant/Processor/User,2015-09-08,-58130,39716,97846
Producer/Merchant/Processor/User,2015-09-01,-70337,31653,101990
Producer/Merchant/Processor/User,2015-08-25,-72341,36280,108621
Producer/Merchant/Processor/User,2015-08-18,-51434,37168,88602
Producer/Merchant/Processor/User,2015-08-11,-47202,38447,85649
Producer/Merchant/Processor/User,2015-08-04,-42219,41334,83553
Producer/Merchant/Processor/User,2015-07-28,-39718,41358,81076
Producer/Merchant/Processor/User,2015-07-21,-42007,50922,92929
Producer/Merchant/Processor/User,2015-07-14,-54018,39704,93722
Producer/Merchant/Processor/User,2015-07-07,-55336,36361,91697
Producer/Merchant/Processor/User,2015-06-30,-66548,32769,99317
Producer/Merchant/Processor/User,2015-06-23,-78595,31706,110301
Producer/Merchant/Processor/User,2015-06-16,-61331,32537,93868
Producer/Merchant/Processor/User,2015-06-09,-62449,34250,96699
Producer/Merchant/Processor/User,2015-06-02,-75387,31366,106753
Producer/Merchant/Processor/User,2015-05-26,-75192,31623,106815
Producer/Merchant/Processor/User,2015-05-19,-77418,35273,112691
Producer/Merchant/Processor/User,2015-05-12,-43324,37337,80661
Producer/Merchant/Processor/User,2015-05-05,-40634,36835,77469
Producer/Merchant/Processor/User,2015-04-28,-54810,34356,89166
Producer/Merchant/Processor/User,2015-04-21,-55572,37776,93348
Producer/Merchant/Processor/User,2015-04-14,-62163,40077,102240
Producer/Merchant/Processor/User,2015-04-07,-62349,42389,104738
Producer/Merchant/Processor/User,2015-03-31,-51032,41793,92825
Producer/Merchant/Processor/User,2015-03-24,-43637,47817,91454
Producer/Merchant/Processor/User,2015-03-17,-41362,51405,92767
Producer/Merchant/Processor/User,2015-03-10,-49297,45218,94515
Producer/Merchant/Processor/User,2015-03-03,-62583,40831,103414
Producer/Merchant/Processor/User,2015-02-24,-68300,40993,109293
Producer/Merchant/Processor/User,2015-02-17,-72860,39710,112570
Producer/Merchant/Processor/User,2015-02-10,-77633,40545,118178
Producer/Merchant/Processor/User,2015-02-03,-89687,45346,135033
Producer/Merchant/Processor/User,2015-01-27,-94907,43600,138507
Producer/Merchant/Processor/User,2015-01-20,-87963,51976,139939
Producer/Merchant/Processor/User,2015-01-13,-63888,52810,116698
Producer/Merchant/Processor/User,2015-01-06,-57667,50967,108634
Producer/Merchant/Processor/User,2014-12-30,-52873,46263,99136
Producer/Merchant/Processor/User,2014-12-23,-48731,49708,98439
Producer/Merchant/Processor/User,2014-12-16,-60031,54304,114335
Producer/Merchant/Processor/User,2014-12-09,-57121,52854,109975
Producer/Merchant/Processor/User,2014-12-02,-45638,48748,94386
Producer/Merchant/Processor/User,2014-11-25,-37948,53969,91917
Producer/Merchant/Processor/User,2014-11-18,-36513,85090,121603
Producer/Merchant/Processor/User,2014-11-11,-30522,76651,107173
Producer/Merchant/Processor/User,2014-11-04,-30850,65086,95936
Producer/Merchant/Processor/User,2014-10-28,-45906,58125,104031
Producer/Merchant/Processor/User,2014-10-21,-43651,63295,106946
Producer/Merchant/Processor/User,2014-10-14,-31115,65265,96380
Producer/Merchant/Processor/User,2014-10-07,-28485,63240,91725
Producer/Merchant/Processor/User,2014-09-30,-30037,58230,88267
Producer/Merchant/Processor/User,2014-09-23,-26683,63453,90136
Producer/Merchant/Processor/User,2014-09-16,-30557,58279,88836
Producer/Merchant/Processor/User,2014-09-09,-37015,56007,93022
Producer/Merchant/Processor/User,2014-09-02,-37476,48958,86434
Producer/Merchant/Processor/User,2014-08-26,-41755,46660,88415
Producer/Merchant/Processor/User,2014-08-19,-54095,48184,102279
Producer/Merchant/Processor/User,2014-08-12,-56406,47473,103879
Producer/Merchant/Processor/User,2014-08-05,-47014,48975,95989
Producer/Merchant/Processor/User,2014-07-29,-55292,51671,106963
Producer/Merchant/Processor/User,2014-07-22,-57147,55796,112943
Producer/Merchant/Processor/User,2014-07-15,-54313,56133,110446
Producer/Merchant/Processor/User,2014-07-08,-58261,53903,112164
Producer/Merchant/Processor/User,2014-07-01,-53712,57461,111173
Producer/Merchant/Processor/User,2014-06-24,-38631,64842,103473
Producer/Merchant/Processor/User,2014-06-17,-15841,66384,82225
Producer/Merchant/Processor/User,2014-06-10,-12296,64950,77246
Producer/Merchant/Processor/User,2014-06-03,-13727,68110,81837
Producer/Merchant/Processor/User,2014-05-27,-15938,67224,83162
Producer/Merchant/Processor/User,2014-05-20,-29076,80208,109284
Producer/Merchant/Processor/User,2014-05-13,-29720,83634,113354
Producer/Merchant/Processor/User,2014-05-06,-23041,84308,107349
Producer/Merchant/Processor/User,2014-04-29,-19899,81574,101473
Producer/Merchant/Processor/User,2014-04-22,-17307,82751,100058
Producer/Merchant/Processor/User,2014-04-15,-17767,81537,99304
Producer/Merchant/Processor/User,2014-04-08,-26411,77976,104387
Producer/Merchant/Processor/User,2014-04-01,-25283,78211,103494
Producer/Merchant/Processor/User,2014-03-25,-28204,86984,115188
Producer/Merchant/Processor/User,2014-03-18,-64662,90011,154673
Producer/Merchant/Processor/User,2014-03-11,-49312,87836,137148
Producer/Merchant/Processor/User,2014-03-04,-46327,92207,138534
Producer/Merchant/Processor/User,2014-02-25,-39564,92455,132019
Producer/Merchant/Processor/User,2014-02-18,-29265,96844,126109
Producer/Merchant/Processor/User,2014-02-11,-9175,103829,113004
Producer/Merchant/Processor/User,2014-02-04,-6356,107788,114144
Producer/Merchant/Processor/User,2014-01-28,-10513,106294,116807
Producer/Merchant/Processor/User,2014-01-21,6120,129859,123739
Producer/Merchant/Processor/User,2014-01-14,6687,125183,118496
Producer/Merchant/Processor/User,2014-01-07,4154,108812,104658
Producer/Merchant/Processor/User,2013-12-31,7060,107862,100802
Producer/Merchant/Processor/User,2013-12-24,11568,112056,100488
Producer/Merchant/Processor/User,2013-12-17,10363,113633,103270
Producer/Merchant/Processor/User,2013-12-10,9285,107216,97931
Producer/Merchant/Processor/User,2013-12-03,11689,111395,99706
Producer/Merchant/Processor/User,2013-11-26,6199,113179,106980
Producer/Merchant/Processor/User,2013-11-19,-12312,112988,125300
Producer/Merchant/Processor/User,2013-11-12,-19549,116571,136120
Producer/Merchant/Processor/User,2013-11-05,-27548,114371,141919
Producer/Merchant/Processor/User,2013-10-29,-26125,117944,144069
Producer/Merchant/Processor/User,2013-10-22,-19573,118685,138258
Producer/Merchant/Processor/User,2013-10-15,-9343,121937,131280
Producer/Merchant/Processor/User,2013-10-08,-16140,117167,133307
Producer/Merchant/Processor/User,2013-10-01,-8615,119458,128073
Producer/Merchant/Processor/User,2013-09-24,-15789,112584,128373
Producer/Merchant/Processor/User,2013-09-17,-13841,114574,128415
Producer/Merchant/Processor/User,2013-09-10,-21880,111568,133448
Producer/Merchant/Processor/User,2013-09-03,-32584,107955,140539
Producer/Merchant/Processor/User,2013-08-27,-28560,107524,136084
Producer/Merchant/Processor/User,2013-08-20,-17527,114965,132492
Producer/Merchant/Processor/User,2013-08-13,-8896,126163,135059
Producer/Merchant/Processor/User,2013-08-06,-4514,129863,134377
Producer/Merchant/Processor/User,2013-07-30,-5309,130159,135468
Producer/Merchant/Processor/User,2013-07-23,-10680,147443,158123
Producer/Merchant/Processor/User,2013-07-16,-10655,147808,158463
Producer/Merchant/Processor/User,2013-07-09,-10047,131899,141946
Producer/Merchant/Processor/User,2013-07-02,-10660,119172,129832
Producer/Merchant/Processor/User,2013-06-25,-14242,105070,119312
Producer/Merchant/Processor/User,2013-06-18,-15847,96315,112162
Producer/Merchant/Processor/User,2013-06-11,-26212,92528,118740
Producer/Merchant/Processor/User,2013-06-04,-30963,91473,122436
Producer/Merchant/Processor/User,2013-05-28,-34853,99639,134492
Producer/Merchant/Processor/User,2013-05-21,-32237,133276,165513
Producer/Merchant/Processor/User,2013-05-14,-27478,130874,158352
Producer/Merchant/Processor/User,2013-05-07,-38096,115402,153498
Producer/Merchant/Processor/User,2013-04-30,-43377,107156,150533
Producer/Merchant/Processor/User,2013-04-23,-49747,106073,155820
Producer/Merchant/Processor/User,2013-04-16,-72725,97079,169804
Producer/Merchant/Processor/User,2013-04-09,-78373,76515,154888
Producer/Merchant/Processor/User,2013-04-02,-83013,76927,159940
Producer/Merchant/Processor/User,2013-03-26,-96997,79643,176640
Producer/Merchant/Processor/User,2013-03-19,-98246,80961,179207
Producer/Merchant/Processor/User,2013-03-12,-94725,79504,174229
Producer/Merchant/Processor/User,2013-03-05,-97733,77128,174861
Producer/Merchant/Processor/User,2013-02-26,-107625,71140,178765
Producer/Merchant/Processor/User,2013-02-19,-104231,75786,180017
Producer/Merchant/Processor/User,2013-02-12,-126477,70643,197120
Producer/Merchant/Processor/User,2013-02-05,-136889,66216,203105
Producer/Merchant/Processor/User,2013-01-29,-132115,78072,210187
Producer/Merchant/Processor/User,2013-01-22,-139861,77160,217021
Producer/Merchant/Processor/User,2013-01-15,-134969,73645,208614
Producer/Merchant/Processor/User,2013-01-08,-134796,70941,205737
Producer/Merchant/Processor/User,2012-12-31,-136338,66179,202517
Producer/Merchant/Processor/User,2012-12-24,-136872,70194,207066
Producer/Merchant/Processor/User,2012-12-18,-150361,66273,216634
Producer/Merchant/Processor/User,2012-12-11,-164669,64997,229666
Producer/Merchant/Processor/User,2012-12-04,-176021,61779,237800
Producer/Merchant/Processor/User,2012-11-27,-200080,58371,258451
Producer/Merchant/Processor/User,2012-11-20,-187799,65983,253782
Producer/Merchant/Processor/User,2012-11-13,-182182,66704,248886
Producer/Merchant/Processor/User,2012-11-06,-168380,64056,232436
Producer/Merchant/Processor/User,2012-10-30,-185436,60875,246311
Producer/Merchant/Processor/User,2012-10-23,-190187,63332,253519
Producer/Merchant/Processor/User,2012-10-16,-200596,60277,260873
Producer/Merchant/Processor/User,2012-10-09,-218306,62645,280951
Producer/Merchant/Processor/User,2012-10-02,-216182,62734,278916
Producer/Merchant/Processor/User,2012-09-25,-212638,64612,277250
Producer/Merchant/Processor/User,2012-09-18,-193373,70043,263416
Producer/Merchant/Processor/User,2012-09-11,-192957,97777,290734
Producer/Merchant/Processor/User,2012-09-04,-178188,93289,271477
Producer/Merchant/Processor/User,2012-08-28,-160589,92446,253035
Producer/Merchant/Processor/User,2012-08-21,-144161,92001,236162
Producer/Merchant/Processor/User,2012-08-14,-131158,94161,225319
Producer/Merchant/Processor/User,2012-08-07,-133926,97018,230944
Producer/Merchant/Processor/User,2012-07-31,-145671,100755,246426
Producer/Merchant/Processor/User,2012-07-24,-133046,106691,239737
Producer/Merchant/Processor/User,2012-07-17,-155016,103007,258023
Producer/Merchant/Processor/User,2012-07-10,-149345,103600,252945
Producer/Merchant/Processor/User,2012-07-03,-152775,102983,255758
Producer/Merchant/Processor/User,2012-06-26,-137972,103053,241025
Producer/Merchant/Processor/User,2012-06-19,-147487,103117,250604
Producer/Merchant/Processor/User,2012-06-12,-134044,101247,235291
Producer/Merchant/Processor/User,2012-06-05,-136405,101693,238098
Producer/Merchant/Processor/User,2012-05-29,-121290,114740,236030
Producer/Merchant/Processor/User,2012-05-22,-128505,123550,252055
Producer/Merchant/Processor/User,2012-05-15,-124791,110207,234998
Producer/Merchant/Processor/User,2012-05-08,-130820,106961,237781
Producer/Merchant/Processor/User,2012-05-01,-148410,101478,249888
Producer/Merchant/Processor/User,2012-04-24,-135674,105306,240980
Producer/Merchant/Processor/User,2012-04-17,-143966,99865,243831
Producer/Merchant/Processor/User,2012-04-10,-139102,101256,240358
Producer/Merchant/Processor/User,2012-04-03,-147222,100932,248154
Producer/Merchant/Processor/User,2012-03-27,-157150,98649,255799
Producer/Merchant/Processor/User,2012-03-20,-148762,111927,260689
Producer/Merchant/Processor/User,2012-03-13,-165502,105330,270832
Producer/Merchant/Processor/User,2012-03-06,-168222,104819,273041
Producer/Merchant/Processor/User,2012-02-28,-203452,101607,305059
Producer/Merchant/Processor/User,2012-02-21,-193517,102813,296330
Producer/Merchant/Processor/User,2012-02-14,-180376,102553,282929
Producer/Merchant/Processor/User,2012-02-07,-189072,102356,291428
Producer/Merchant/Processor/User,2012-01-31,-180604,104818,285422
Producer/Merchant/Processor/User,2012-01-24,-169898,110071,279969
Producer/Merchant/Processor/User,2012-01-17,-163369,115531,278900
Producer/Merchant/Processor/User,2012-01-10,-148371,113808,262179
Producer/Merchant/Processor/User,2012-01-03,-149842,111435,261277
Producer/Merchant/Processor/User,2011-12-27,-152386,110347,262733
Producer/Merchant/Processor/User,2011-12-20,-157149,110812,267961
Producer/Merchant/Processor/User,2011-12-13,-172269,107830,280099
Producer/Merchant/Processor/User,2011-12-06,-179603,102407,282010
Producer/Merchant/Processor/User,2011-11-29,-169138,111379,280517
Producer/Merchant/Processor/User,2011-11-22,-165410,122214,287624
Producer/Merchant/Processor/User,2011-11-15,-195662,127932,323594
Producer/Merchant/Processor/User,2011-11-08,-197555,125890,323445
Producer/Merchant/Processor/User,2011-11-01,-188069,127007,315076
Producer/Merchant/Processor/User,2011-10-25,-181804,132511,314315
Producer/Merchant/Processor/User,2011-10-18,-174001,136462,310463
Producer/Merchant/Processor/User,2011-10-11,-175997,135415,311412
Producer/Merchant/Processor/User,2011-10-04,-172365,137575,309940
Producer/Merchant/Processor/User,2011-09-27,-168334,144718,313052
Producer/Merchant/Processor/User,2011-09-20,-191261,147898,339159
Producer/Merchant/Processor/User,2011-09-13,-195399,145941,341340
Producer/Merchant/Processor/User,2011-09-06,-213838,152744,366582
Producer/Merchant/Processor/User,2011-08-30,-201953,151656,353609
Producer/Merchant/Processor/User,2011-08-23,-206222,148932,355154
Producer/Merchant/Processor/User,2011-08-16,-206125,130092,336217
Producer/Merchant/Processor/User,2011-08-09,-202863,121993,324856
Producer/Merchant/Processor/User,2011-08-02,-206665,106890,313555
Producer/Merchant/Processor/User,2011-07-26,-206859,102986,309845
Producer/Merchant/Processor/User,2011-07-19,-190395,108672,299067
Producer/Merchant/Processor/User,2011-07-12,-183788,100862,284650
Producer/Merchant/Processor/User,2011-07-05,-155510,100404,255914
Producer/Merchant/Processor/User,2011-06-28,-161296,99658,260954
Producer/Merchant/Processor/User,2011-06-21,-189212,95517,284729
Producer/Merchant/Processor/User,2011-06-14,-178804,92931,271735
Producer/Merchant/Processor/User,2011-06-07,-185436,91400,276836
Producer/Merchant/Processor/User,2011-05-31,-180733,96223,276956
Producer/Merchant/Processor/User,2011-05-24,-175441,109812,285253
Producer/Merchant/Processor/User,2011-05-17,-164482,100266,264748
Producer/Merchant/Processor/User,2011-05-10,-174739,95856,270595
Producer/Merchant/Processor/User,2011-05-03,-180855,90578,271433
Producer/Merchant/Processor/User,2011-04-26,-175612,93911,269523
Producer/Merchant/Processor/User,2011-04-19,-187061,92155,279216
Producer/Merchant/Processor/User,2011-04-12,-171303,92112,263415
Producer/Merchant/Processor/User,2011-04-05,-168166,90652,258818
Producer/Merchant/Processor/User,2011-03-29,-161389,90548,251937
Producer/Merchant/Processor/User,2011-03-22,-156098,86304,242402
Producer/Merchant/Processor/User,2011-03-15,-147882,89527,237409
Producer/Merchant/Processor/User,2011-03-08,-161730,83160,244890
Producer/Merchant/Processor/User,2011-03-01,-156594,80310,236904
Producer/Merchant/Processor/User,2011-02-22,-147725,80685,228410
Producer/Merchant/Processor/User,2011-02-15,-136656,78018,214674
Producer/Merchant/Processor/User,2011-02-08,-132982,77112,210094
Producer/Merchant/Processor/User,2011-02-01,-127574,78396,205970
Producer/Merchant/Processor/User,2011-01-25,-130469,93584,224053
Producer/Merchant/Processor/User,2011-01-18,-141713,107588,249301
Producer/Merchant/Processor/User,2011-01-11,-158136,104066,262202
Producer/Merchant/Processor/User,2011-01-04,-168369,98203,266572
Producer/Merchant/Processor/User,2010-12-28,-166711,96558,263269
Producer/Merchant/Processor/User,2010-12-21,-164320,98031,262351
Producer/Merchant/Processor/User,2010-12-14,-174533,94493,269026
Producer/Merchant/Processor/User,2010-12-07,-185027,92405,277432
Producer/Merchant/Processor/User,2010-11-30,-174101,93383,267484
Producer/Merchant/Processor/User,2010-11-23,-176940,95013,271953
Producer/Merchant/Processor/User,2010-11-16,-178438,102820,281258
Producer/Merchant/Processor/User,2010-11-09,-208926,98648,307574
Producer/Merchant/Processor/User,2010-11-02,-195375,93954,289329
Producer/Merchant/Processor/User,2010-10-26,-192039,84655,276694
Producer/Merchant/Processor/User,2010-10-19,-200545,89295,289840
Producer/Merchant/Processor/User,2010-10-12,-200427,91001,291428
Producer/Merchant/Processor/User,2010-10-05,-197592,87721,285313
Producer/Merchant/Processor/User,2010-09-28,-196950,86140,283090
Producer/Merchant/Processor/User,2010-09-21,-192768,82500,275268
Producer/Merchant/Processor/User,2010-09-14,-193825,84426,278251
Producer/Merchant/Processor/User,2010-09-07,-193848,81294,275142
Producer/Merchant/Processor/User,2010-08-31,-190318,81311,271629
Producer/Merchant/Processor/User,2010-08-24,-181676,82079,263755
Producer/Merchant/Processor/User,2010-08-17,-172129,82496,254625
Producer/Merchant/Processor/User,2010-08-10,-159775,84578,244353
Producer/Merchant/Processor/User,2010-08-03,-156839,88354,245193
Producer/Merchant/Processor/User,2010-07-27,-168066,95180,263246
Producer/Merchant/Processor/User,2010-07-20,-159403,118061,277464
Producer/Merchant/Processor/User,2010-07-13,-187783,96779,284562
Producer/Merchant/Processor/User,2010-07-06,-186788,98644,285432
Producer/Merchant/Processor/User,2010-06-29,-217018,90351,307369
Producer/Merchant/Processor/User,2010-06-22,-230145,91405,321550
Producer/Merchant/Processor/User,2010-06-15,-227601,84856,312457
Producer/Merchant/Processor/User,2010-06-08,-224377,85896,310273
Producer/Merchant/Processor/User,2010-06-01,-217555,79559,297114
Producer/Merchant/Processor/User,2010-05-25,-213955,75964,289919
Producer/Merchant/Processor/User,2010-05-18,-236892,74937,311829
Producer/Merchant/Processor/User,2010-05-11,-234202,75671,309873
Producer/Merchant/Processor/User,2010-05-04,-201457,70192,271649
Producer/Merchant/Processor/User,2010-04-27,-189896,67524,257420
Producer/Merchant/Processor/User,2010-04-20,-186822,66339,253161
Producer/Merchant/Processor/User,2010-04-13,-184855,66076,250931
Producer/Merchant/Processor/User,2010-04-06,-163847,64728,228575
Producer/Merchant/Processor/User,2010-03-30,-135134,74776,209910
Producer/Merchant/Processor/User,2010-03-23,-138703,73785,212488
Producer/Merchant/Processor/User,2010-03-16,-152892,65723,218615
Producer/Merchant/Processor/User,2010-03-09,-165320,56355,221675
Producer/Merchant/Processor/User,2010-03-02,-167104,51040,218144
Producer/Merchant/Processor/User,2010-02-23,-159295,50677,209972
Producer/Merchant/Processor/User,2010-02-16,-137412,56415,193827
Producer/Merchant/Processor/User,2010-02-09,-147915,56950,204865
Producer/Merchant/Processor/User,2010-02-02,-166665,52255,218920
Producer/Merchant/Processor/User,2010-01-26,-176537,57233,233770
Producer/Merchant/Processor/User,2010-01-19,-198145,60397,258542
Producer/Merchant/Processor/User,2010-01-12,-203420,57469,260889
Producer/Merchant/Processor/User,2010-01-05,-193589,57571,251160
Producer/Merchant/Processor/User,2009-12-29,-191281,57850,249131
Producer/Merchant/Processor/User,2009-12-22,-198618,56915,255533
Producer/Merchant/Processor/User,2009-12-15,-202570,55461,258031
Producer/Merchant/Processor/User,2009-12-08,-198867,55227,254094
Producer/Merchant/Processor/User,2009-12-01,-199276,59291,258567
Producer/Merchant/Processor/User,2009-11-24,-209825,54999,264824
Producer/Merchant/Processor/User,2009-11-17,-198730,63986,262716
Producer/Merchant/Processor/User,2009-11-09,-202105,59336,261441
Producer/Merchant/Processor/User,2009-11-03,-200042,59276,259318
Producer/Merchant/Processor/User,2009-10-27,-195972,53986,249958
Producer/Merchant/Processor/User,2009-10-20,-208767,55734,264501
Producer/Merchant/Processor/User,2009-10-13,-208633,55799,264432
Producer/Merchant/Processor/User,2009-10-06,-193237,53146,246383
Producer/Merchant/Processor/User,2009-09-29,-185327,55434,240761
Producer/Merchant/Processor/User,2009-09-22,-193775,52699,246474
Producer/Merchant/Processor/User,2009-09-15,-196830,51596,248426
Producer/Merchant/Processor/User,2009-09-08,-193683,52591,246274
Producer/Merchant/Processor/User,2009-09-01,-138862,48686,187548
Producer/Merchant/Processor/User,2009-08-25,-153186,48075,201261
Producer/Merchant/Processor/User,2009-08-18,-147290,48495,195785
Producer/Merchant/Processor/User,2009-08-11,-162752,46600,209352
Producer/Merchant/Processor/User,2009-08-04,-163483,49650,213133
Producer/Merchant/Processor/User,2009-07-28,-155857,50025,205882
Producer/Merchant/Processor/User,2009-07-21,-154206,51908,206114
Producer/Merchant/Processor/User,2009-07-14,-147732,49888,197620
Producer/Merchant/Processor/User,2009-07-07,-160229,51559,211788
Producer/Merchant/Processor/User,2009-06-30,-162348,50138,212486
Producer/Merchant/Processor/User,2009-06-23,-157547,49382,206929
Producer/Merchant/Processor/User,2009-06-16,-166321,51238,217559
